date,n_articles,avg_negative,avg_neutral,avg_positive,close,next_close,next_day_pct,direction
2024-02-09,26,0.2105,0.5445,0.245,186.97,185.29,-0.9002,DOWN
2024-02-12,4,0.0288,0.6865,0.2847,185.29,183.2,-1.1274,DOWN
2024-02-13,12,0.1016,0.5395,0.3589,183.2,182.32,-0.481,DOWN
2024-02-14,15,0.2175,0.5754,0.207,182.32,182.03,-0.1575,DOWN
2024-02-15,11,0.0841,0.767,0.1489,182.03,180.5,-0.843,DOWN
2024-02-16,14,0.1684,0.4967,0.3349,180.5,179.76,-0.4114,DOWN
2024-02-20,8,0.0275,0.6689,0.3036,179.76,180.51,0.4186,UP
2024-02-21,17,0.2448,0.64,0.1151,180.51,182.54,1.1244,UP
2024-02-22,18,0.0759,0.6945,0.2296,182.54,180.71,-1.0034,DOWN
2024-02-23,8,0.1645,0.5446,0.2909,180.71,179.36,-0.7451,DOWN
2024-02-27,21,0.2178,0.6198,0.1624,180.82,179.62,-0.6625,DOWN
2024-02-28,10,0.2402,0.6512,0.1086,179.62,178.96,-0.3693,DOWN
2024-02-29,29,0.1509,0.5743,0.2748,178.96,177.88,-0.603,DOWN
2024-03-01,18,0.1636,0.5232,0.3132,177.88,173.36,-2.5381,DOWN
2024-03-04,8,0.0265,0.7357,0.2378,173.36,168.43,-2.8441,DOWN
2024-03-05,19,0.2183,0.6299,0.1518,168.43,167.44,-0.5878,DOWN
2024-03-06,33,0.3102,0.5562,0.1336,167.44,167.32,-0.0709,DOWN
2024-03-07,23,0.2675,0.4699,0.2626,167.32,169.03,1.0237,UP
2024-03-08,18,0.1409,0.5895,0.2696,169.03,171.03,1.1832,UP
2024-03-11,8,0.0173,0.7615,0.2212,171.03,171.51,0.2779,UP
2024-03-12,20,0.1938,0.7179,0.0883,171.51,169.43,-1.2122,DOWN
2024-03-13,12,0.1821,0.579,0.2389,169.43,171.28,1.0927,UP
2024-03-14,21,0.1045,0.5924,0.3031,171.28,170.91,-0.2196,DOWN
2024-03-15,15,0.2367,0.6534,0.1099,170.91,171.99,0.6372,UP
2024-03-18,6,0.173,0.6161,0.2109,171.99,174.33,1.3585,UP
2024-03-19,23,0.137,0.5778,0.2853,174.33,176.9,1.4709,UP
2024-03-20,23,0.2371,0.5841,0.1788,176.9,169.67,-4.0857,DOWN
2024-03-21,24,0.2282,0.6046,0.1672,169.67,170.57,0.531,UP
2024-03-22,22,0.153,0.5859,0.2611,170.57,169.15,-0.83,DOWN
2024-03-25,10,0.097,0.8091,0.0938,169.15,168.02,-0.6673,DOWN
2024-03-26,14,0.154,0.7007,0.1454,168.02,171.59,2.1213,UP
2024-03-27,10,0.2271,0.5271,0.2457,171.59,169.78,-1.0559,DOWN
2024-03-28,18,0.1885,0.583,0.2286,169.78,168.34,-0.8456,DOWN
2024-04-01,8,0.0367,0.7536,0.2097,168.34,167.16,-0.6999,DOWN
2024-04-02,11,0.2526,0.6589,0.0885,167.16,167.97,0.4798,UP
2024-04-03,9,0.275,0.6088,0.1162,167.97,167.14,-0.4892,DOWN
2024-04-04,7,0.1183,0.7143,0.1674,167.14,167.9,0.4502,UP
2024-04-05,5,0.0296,0.5022,0.4683,167.9,166.78,-0.6663,DOWN
2024-04-08,3,0.0967,0.8264,0.0769,166.78,167.99,0.7242,UP
2024-04-09,9,0.1224,0.6575,0.2201,167.99,166.11,-1.1139,DOWN
2024-04-10,14,0.0857,0.7657,0.1486,166.11,173.3,4.3271,UP
2024-04-11,14,0.2279,0.6268,0.1453,173.3,174.8,0.8627,UP
2024-04-12,10,0.0436,0.6854,0.271,174.8,170.98,-2.1864,DOWN
2024-04-15,3,0.0199,0.6679,0.3122,170.98,167.7,-1.9167,DOWN
2024-04-16,9,0.1524,0.6062,0.2415,167.7,166.33,-0.8147,DOWN
2024-04-17,15,0.1408,0.6688,0.1904,166.33,165.38,-0.5714,DOWN
2024-04-18,12,0.1308,0.701,0.1681,165.38,163.36,-1.2213,DOWN
2024-04-19,6,0.2661,0.642,0.0919,163.36,164.19,0.5091,UP
2024-04-22,5,0.0365,0.9286,0.0349,164.19,165.24,0.6392,UP
2024-04-23,23,0.13,0.7582,0.1118,165.24,167.34,1.2702,UP
2024-04-24,15,0.1792,0.5225,0.2983,167.34,168.2,0.5147,UP
2024-04-25,12,0.1042,0.7467,0.1491,168.2,167.62,-0.3473,DOWN
2024-04-26,11,0.1347,0.6621,0.2031,167.62,171.78,2.4808,UP
2024-04-29,7,0.0431,0.7817,0.1753,171.78,168.64,-1.8271,DOWN
2024-04-30,25,0.0539,0.6907,0.2554,168.64,167.62,-0.6047,DOWN
2024-05-01,14,0.2429,0.5743,0.1828,167.62,171.31,2.2032,UP
2024-05-02,19,0.144,0.453,0.4029,171.31,181.56,5.9816,UP
2024-05-03,14,0.3164,0.496,0.1877,181.56,179.91,-0.9107,DOWN
2024-05-06,13,0.1686,0.7456,0.0858,179.91,180.59,0.3797,UP
2024-05-07,20,0.0486,0.7158,0.2356,180.59,180.93,0.1864,UP
2024-05-08,22,0.1108,0.695,0.1942,180.93,182.74,1.0014,UP
2024-05-09,22,0.0814,0.6544,0.2642,182.74,181.48,-0.689,DOWN
2024-05-10,9,0.1896,0.6884,0.122,181.48,184.68,1.7646,UP
2024-05-13,7,0.1808,0.7558,0.0634,184.68,185.82,0.6173,UP
2024-05-14,15,0.0714,0.5538,0.3747,185.82,188.09,1.2218,UP
2024-05-15,12,0.0581,0.606,0.3359,188.09,188.21,0.0633,UP
2024-05-16,14,0.0988,0.6052,0.296,188.21,188.24,0.0158,UP
2024-05-17,9,0.0299,0.7085,0.2615,188.24,189.4,0.6162,UP
2024-05-20,6,0.1467,0.5247,0.3286,189.4,190.7,0.6857,UP
2024-05-21,11,0.0291,0.7796,0.1913,190.7,189.26,-0.7538,DOWN
2024-05-22,8,0.0234,0.7869,0.1896,189.26,185.28,-2.1058,DOWN
2024-05-23,12,0.0482,0.7349,0.2168,185.28,188.35,1.6588,UP
2024-05-24,12,0.044,0.7591,0.1969,188.35,188.36,0.0053,UP
2024-05-28,6,0.0699,0.8239,0.1062,188.36,188.66,0.1579,UP
2024-05-29,11,0.0714,0.7251,0.2035,188.66,189.65,0.5255,UP
2024-05-30,11,0.0531,0.5814,0.3655,189.65,190.6,0.5019,UP
2024-05-31,12,0.1298,0.6338,0.2364,190.6,192.36,0.9259,UP
2024-06-03,6,0.0202,0.8312,0.1486,192.36,192.68,0.1649,UP
2024-06-04,5,0.1936,0.5731,0.2332,192.68,194.19,0.7821,UP
2024-06-05,12,0.0343,0.7205,0.2451,194.19,192.81,-0.7097,DOWN
2024-06-06,8,0.0641,0.6703,0.2656,192.81,195.2,1.2392,UP
2024-06-07,14,0.1048,0.5632,0.332,195.2,191.46,-1.9148,DOWN
2024-06-10,3,0.0361,0.8941,0.0698,191.46,205.37,7.2649,UP
2024-06-11,14,0.0884,0.484,0.4276,205.37,211.24,2.8578,UP
2024-06-12,22,0.1782,0.5741,0.2477,211.24,212.4,0.5491,UP
2024-06-13,26,0.1466,0.5528,0.3006,212.4,210.67,-0.8168,DOWN
2024-06-14,19,0.1084,0.7153,0.1764,210.67,214.81,1.9672,UP
2024-06-17,8,0.0604,0.8704,0.0692,214.81,212.45,-1.0985,DOWN
2024-06-18,12,0.0355,0.6844,0.2802,212.45,207.88,-2.1513,DOWN
2024-06-20,7,0.0451,0.7078,0.2471,207.88,205.71,-1.0444,DOWN
2024-06-21,13,0.1069,0.7404,0.1527,205.71,206.35,0.3133,UP
2024-06-24,6,0.0185,0.9059,0.0756,206.35,207.27,0.4468,UP
2024-06-25,11,0.1164,0.5889,0.2947,207.27,211.42,1.9993,UP
2024-06-26,14,0.082,0.7412,0.1768,211.42,212.26,0.3986,UP
2024-06-27,17,0.1231,0.5425,0.3344,212.26,208.81,-1.6254,DOWN
2024-06-28,16,0.0669,0.7284,0.2047,208.81,214.89,2.9105,UP
2024-07-01,2,0.1262,0.7334,0.1404,214.89,218.38,1.624,UP
2024-07-02,8,0.0272,0.5219,0.4509,218.38,219.65,0.5811,UP
2024-07-03,16,0.046,0.7321,0.2219,219.65,224.4,2.162,UP
2024-07-05,11,0.1745,0.5583,0.2672,224.4,225.86,0.6539,UP
2024-07-08,6,0.0269,0.8113,0.1619,225.86,226.72,0.3775,UP
2024-07-09,17,0.0666,0.6708,0.2626,226.72,230.98,1.8804,UP
2024-07-10,11,0.1116,0.7076,0.1808,230.98,225.62,-2.3221,DOWN
2024-07-11,22,0.1535,0.4356,0.4109,225.62,228.56,1.3051,UP
2024-07-12,14,0.1005,0.5888,0.3107,228.56,232.39,1.6743,UP
2024-07-15,7,0.1436,0.6914,0.1649,232.39,232.8,0.1792,UP
2024-07-16,16,0.2184,0.5958,0.1858,232.8,226.91,-2.5296,DOWN
2024-07-17,10,0.0314,0.8223,0.1462,226.91,222.25,-2.0535,DOWN
2024-07-18,11,0.1962,0.4163,0.3876,222.25,222.38,0.058,UP
2024-07-22,8,0.2819,0.6558,0.0622,222.04,223.08,0.4688,UP
2024-07-23,10,0.108,0.6683,0.2237,223.08,216.66,-2.8754,DOWN
2024-07-24,14,0.1223,0.7527,0.125,216.66,215.62,-0.4805,DOWN
2024-07-25,5,0.2157,0.7218,0.0625,215.62,216.09,0.2161,UP
2024-07-29,2,0.0478,0.8871,0.065,216.37,216.92,0.2566,UP
2024-07-30,10,0.0321,0.7982,0.1697,216.92,220.17,1.4991,UP
2024-07-31,4,0.1269,0.591,0.2821,220.17,216.48,-1.6751,DOWN
2024-08-01,4,0.1602,0.4839,0.356,216.48,217.97,0.6869,UP
2024-08-02,2,0.0422,0.4828,0.475,217.97,207.47,-4.8167,DOWN
2024-08-05,4,0.0505,0.5235,0.426,207.47,205.45,-0.9748,DOWN
2024-08-06,8,0.2603,0.47,0.2698,205.45,208.02,1.2498,UP
2024-08-07,7,0.1124,0.8213,0.0663,208.02,211.48,1.6633,UP
2024-08-08,5,0.1191,0.6983,0.1826,211.48,214.38,1.3736,UP
2024-08-09,6,0.2917,0.5356,0.1727,214.38,215.91,0.713,UP
2024-08-12,7,0.186,0.5903,0.2238,215.91,219.62,1.7193,UP
2024-08-13,7,0.0342,0.9161,0.0496,219.62,220.07,0.2034,UP
2024-08-14,5,0.0236,0.8939,0.0824,220.07,223.05,1.3531,UP
2024-08-15,8,0.3224,0.5307,0.1469,223.05,224.37,0.5918,UP
2024-08-16,5,0.0185,0.7856,0.1959,224.37,224.21,-0.0708,DOWN
2024-08-19,3,0.0513,0.8765,0.0722,224.21,224.82,0.2745,UP
2024-08-20,4,0.0244,0.7641,0.2116,224.82,224.72,-0.0486,DOWN
2024-08-21,3,0.0418,0.8455,0.1127,224.72,222.86,-0.826,DOWN
2024-08-22,1,0.0213,0.9054,0.0733,222.86,225.15,1.0288,UP
2024-08-23,3,0.0211,0.907,0.0719,225.15,225.49,0.1499,UP
2024-08-26,3,0.057,0.9062,0.0368,225.49,226.33,0.3742,UP
2024-08-27,6,0.0385,0.8438,0.1177,226.33,224.8,-0.6754,DOWN
2024-08-28,3,0.0195,0.9229,0.0576,224.8,228.08,1.457,UP
2024-08-29,7,0.0201,0.6671,0.3127,228.08,227.3,-0.3438,DOWN
2024-08-30,6,0.3207,0.397,0.2822,227.3,221.11,-2.7205,DOWN
2024-09-03,5,0.1389,0.6361,0.225,221.11,219.21,-0.8619,DOWN
2024-09-04,2,0.0647,0.4567,0.4786,219.21,220.73,0.6928,UP
2024-09-05,4,0.1324,0.7484,0.1192,220.73,219.18,-0.7015,DOWN
2024-09-06,4,0.019,0.7855,0.1955,219.18,219.27,0.0407,UP
2024-09-09,7,0.0296,0.9176,0.0528,219.27,218.47,-0.3621,DOWN
2024-09-10,3,0.4998,0.2508,0.2494,218.47,221.0,1.1585,UP
2024-09-11,7,0.1394,0.4748,0.3858,221.0,221.11,0.0494,UP
2024-09-12,3,0.3812,0.4905,0.1283,221.11,220.84,-0.1212,DOWN
2024-09-13,6,0.0662,0.5765,0.3573,220.84,214.71,-2.7775,DOWN
2024-09-16,1,0.0227,0.9278,0.0495,214.71,215.18,0.2173,UP
2024-09-17,2,0.4913,0.4718,0.0369,215.18,219.05,1.799,UP
2024-09-18,4,0.0236,0.6244,0.352,219.05,227.17,3.7066,UP
2024-09-19,5,0.0725,0.5952,0.3323,227.17,226.5,-0.2927,DOWN
2024-09-20,4,0.4192,0.3319,0.2489,226.5,224.78,-0.7581,DOWN
2024-09-23,4,0.0393,0.7463,0.2144,224.78,225.68,0.3974,UP
2024-09-24,5,0.0256,0.703,0.2714,225.68,224.69,-0.4398,DOWN
2024-09-25,7,0.1787,0.5592,0.2621,224.69,225.83,0.508,UP
2024-09-26,6,0.0321,0.8798,0.088,225.83,226.1,0.1187,UP
2024-09-27,3,0.3359,0.5647,0.0994,226.1,231.27,2.2872,UP
2024-09-30,3,0.021,0.5237,0.4553,231.27,224.53,-2.9142,DOWN
2024-10-01,1,0.007,0.2445,0.7484,224.53,225.09,0.252,UP
2024-10-02,5,0.5857,0.3261,0.0883,225.09,223.99,-0.4895,DOWN
2024-10-03,2,0.2499,0.5672,0.1829,223.99,225.11,0.5007,UP
2024-10-04,6,0.2336,0.6853,0.081,225.11,220.04,-2.2531,DOWN
2024-10-07,4,0.1153,0.7108,0.1739,220.04,224.09,1.8404,UP
2024-10-08,4,0.2527,0.2725,0.4748,224.09,227.83,1.6698,UP
2024-10-09,8,0.4301,0.3863,0.1836,227.83,227.34,-0.2178,DOWN
2024-10-10,3,0.2998,0.6601,0.0401,227.34,225.86,-0.6505,DOWN
2024-10-11,1,0.0356,0.9235,0.0409,225.86,229.58,1.648,UP
2024-10-14,3,0.127,0.8404,0.0326,229.58,232.11,1.1025,UP
2024-10-15,4,0.0645,0.5279,0.4077,232.11,230.06,-0.8852,DOWN
2024-10-16,2,0.0232,0.8705,0.1063,230.06,230.42,0.1596,UP
2024-10-17,6,0.0146,0.8227,0.1627,230.42,233.25,1.2277,UP
2024-10-18,5,0.3725,0.3205,0.307,233.25,234.72,0.6298,UP
2024-10-21,5,0.0173,0.7039,0.2788,234.72,234.11,-0.2622,DOWN
2024-10-22,4,0.0208,0.6661,0.3131,234.11,229.04,-2.1623,DOWN
2024-10-23,6,0.1923,0.6797,0.128,229.04,228.85,-0.0823,DOWN
2024-10-24,6,0.2903,0.5486,0.1611,228.85,229.69,0.3643,UP
2024-10-25,5,0.0531,0.7025,0.2444,229.69,231.66,0.8599,UP
2024-10-28,3,0.0201,0.9057,0.0741,231.66,231.93,0.1157,UP
2024-10-29,5,0.1691,0.6851,0.1457,231.93,228.39,-1.5278,DOWN
2024-10-30,3,0.0276,0.8532,0.1192,228.39,224.23,-1.821,DOWN
2024-10-31,1,0.0262,0.82,0.1538,224.23,221.25,-1.328,DOWN
2024-11-01,6,0.3764,0.3499,0.2737,221.25,220.36,-0.4037,DOWN
2024-11-04,3,0.0462,0.8208,0.1331,220.36,221.79,0.6486,UP
2024-11-05,6,0.0311,0.5918,0.3771,221.79,221.06,-0.3267,DOWN
2024-11-06,7,0.0326,0.7018,0.2657,221.06,225.79,2.1372,UP
2024-11-07,10,0.0345,0.8095,0.156,225.79,225.52,-0.1188,DOWN
2024-11-08,10,0.0889,0.653,0.2581,225.52,222.81,-1.2029,DOWN
2024-11-11,3,0.2698,0.4686,0.2616,222.81,222.81,0.0,DOWN
2024-11-12,4,0.0243,0.5919,0.3838,222.81,223.69,0.3969,UP
2024-11-13,2,0.0326,0.8599,0.1075,223.69,226.77,1.377,UP
2024-11-14,6,0.1236,0.6242,0.2522,226.77,223.57,-1.4109,DOWN
2024-11-15,5,0.2634,0.3779,0.3588,223.57,226.57,1.3422,UP
2024-11-18,1,0.0086,0.8429,0.1486,226.57,226.83,0.114,UP
2024-11-19,3,0.0148,0.8307,0.1545,226.83,227.55,0.3154,UP
2024-11-20,6,0.0455,0.6364,0.3182,227.55,227.07,-0.2096,DOWN
2024-11-21,4,0.2393,0.653,0.1078,227.07,228.41,0.5908,UP
2024-11-22,1,0.0098,0.7863,0.2039,228.41,231.39,1.3051,UP
2024-11-25,1,0.0697,0.897,0.0333,231.39,233.57,0.9404,UP
2024-11-26,5,0.109,0.5587,0.3323,233.57,233.44,-0.0553,DOWN
2024-11-27,3,0.0291,0.7741,0.1968,233.44,235.82,1.0216,UP
2024-11-29,6,0.023,0.639,0.3381,235.82,238.07,0.9523,UP
2024-12-02,4,0.0383,0.9102,0.0514,238.07,241.11,1.2772,UP
2024-12-03,8,0.0703,0.7541,0.1756,241.11,241.47,0.1484,UP
2024-12-04,4,0.0186,0.9096,0.0718,241.47,241.5,0.0123,UP
2024-12-05,3,0.0156,0.6333,0.3511,241.5,241.3,-0.0823,DOWN
2024-12-06,6,0.1817,0.6866,0.1317,241.3,245.18,1.6101,UP
2024-12-09,2,0.1729,0.7775,0.0496,245.18,246.2,0.4134,UP
2024-12-10,1,0.012,0.757,0.231,246.2,244.93,-0.5166,DOWN
2024-12-11,3,0.5617,0.3721,0.0662,244.93,246.39,0.5964,UP
2024-12-12,3,0.0217,0.5221,0.4562,246.39,246.55,0.0686,UP
2024-12-13,8,0.131,0.5848,0.2842,246.55,249.45,1.1728,UP
2024-12-16,1,0.0346,0.8709,0.0944,249.45,251.87,0.972,UP
2024-12-17,13,0.0388,0.8625,0.0987,251.87,246.48,-2.1422,DOWN
2024-12-18,2,0.018,0.1764,0.8057,246.48,248.2,0.7015,UP
2024-12-19,5,0.0328,0.9034,0.0637,248.2,252.87,1.8816,UP
2024-12-20,3,0.0143,0.77,0.2157,252.87,253.65,0.3065,UP
2024-12-23,1,0.0233,0.9417,0.035,253.65,256.56,1.1478,UP
2024-12-24,5,0.3535,0.3428,0.3037,256.56,257.38,0.3176,UP
2024-12-26,2,0.0184,0.9186,0.0631,257.38,253.97,-1.3242,DOWN
2024-12-27,3,0.1324,0.6694,0.1982,253.97,250.6,-1.3263,DOWN
2024-12-30,1,0.0228,0.9435,0.0337,250.6,248.83,-0.7058,DOWN
2025-01-02,2,0.0682,0.4818,0.45,242.3,241.82,-0.2009,DOWN
2025-01-06,4,0.0486,0.7777,0.1737,243.44,240.67,-1.1388,DOWN
2025-01-07,4,0.2198,0.537,0.2432,240.67,241.16,0.2023,UP
2025-01-08,2,0.0119,0.9134,0.0747,241.16,235.35,-2.4104,DOWN
2025-01-10,3,0.0196,0.7123,0.2681,235.35,232.91,-1.0344,DOWN
2025-01-13,2,0.0204,0.9074,0.0721,232.91,231.8,-0.4778,DOWN
2025-01-14,3,0.026,0.7419,0.2321,231.8,236.36,1.9676,UP
2025-01-15,5,0.0186,0.7631,0.2183,236.36,226.81,-4.04,DOWN
2025-01-16,4,0.1946,0.5364,0.269,226.81,228.52,0.7535,UP
2025-01-17,7,0.0974,0.6149,0.2877,228.52,221.23,-3.1916,DOWN
2025-01-21,3,0.1033,0.454,0.4427,221.23,222.41,0.5345,UP
2025-01-22,5,0.3126,0.3335,0.354,222.41,222.24,-0.0759,DOWN
2025-01-23,5,0.2331,0.7248,0.0421,222.24,221.37,-0.3935,DOWN
2025-01-24,5,0.044,0.8904,0.0655,221.37,228.4,3.178,UP
2025-01-27,4,0.0275,0.9323,0.0402,228.4,236.75,3.6544,UP
2025-01-28,7,0.2007,0.5853,0.214,236.75,237.84,0.4617,UP
2025-01-29,5,0.1678,0.6109,0.2214,237.84,236.08,-0.7395,DOWN
2025-01-30,6,0.1857,0.4065,0.4078,236.08,234.5,-0.6692,DOWN
2025-01-31,5,0.0492,0.6035,0.3473,234.5,226.56,-3.3856,DOWN
2025-02-03,3,0.0559,0.5256,0.4185,226.56,231.32,2.1008,UP
2025-02-04,2,0.491,0.3172,0.1918,231.32,230.99,-0.1418,DOWN
2025-02-05,3,0.4288,0.5433,0.028,230.99,231.74,0.3226,UP
2025-02-06,3,0.3803,0.3045,0.3151,231.74,226.18,-2.3969,DOWN
2025-02-07,6,0.0151,0.3512,0.6337,226.18,226.45,0.1187,UP
2025-02-10,3,0.3114,0.5,0.1886,226.45,231.4,2.1832,UP
2025-02-11,1,0.0812,0.318,0.6009,231.4,235.63,1.827,UP
2025-02-12,3,0.6409,0.3216,0.0375,235.63,240.26,1.9673,UP
2025-02-13,5,0.021,0.5718,0.4071,240.26,243.31,1.2711,UP
2025-02-14,4,0.3622,0.5683,0.0695,243.31,243.19,-0.0531,DOWN
2025-02-18,4,0.0179,0.6892,0.2929,243.19,243.58,0.1636,UP
2025-02-19,4,0.0225,0.7702,0.2072,243.58,244.54,0.392,UP
2025-02-20,7,0.0294,0.8572,0.1134,244.54,244.26,-0.1139,DOWN
2025-02-21,5,0.0203,0.764,0.2157,244.26,245.8,0.6312,UP
2025-02-24,4,0.078,0.8723,0.0497,245.8,245.74,-0.0243,DOWN
2025-02-25,4,0.2345,0.608,0.1575,245.74,239.1,-2.704,DOWN
2025-02-26,1,0.1666,0.7628,0.0706,239.1,236.05,-1.2731,DOWN
2025-02-27,4,0.3008,0.6625,0.0366,236.05,240.57,1.9132,UP
2025-02-28,1,0.0113,0.8781,0.1106,240.57,236.78,-1.5754,DOWN
2025-03-03,4,0.2717,0.6334,0.0949,236.78,234.69,-0.8822,DOWN
2025-03-04,6,0.1482,0.7789,0.0729,234.69,234.5,-0.0805,DOWN
2025-03-05,5,0.022,0.7521,0.2259,234.5,234.09,-0.1739,DOWN
2025-03-06,4,0.2713,0.6113,0.1174,234.09,237.81,1.5893,UP
2025-03-07,4,0.3316,0.3981,0.2704,237.81,226.28,-4.848,DOWN
2025-03-10,4,0.0134,0.732,0.2546,226.28,219.68,-2.9189,DOWN
2025-03-11,2,0.0165,0.761,0.2226,219.68,215.84,-1.7479,DOWN
2025-03-12,2,0.2247,0.3725,0.4028,215.84,208.58,-3.3644,DOWN
2025-03-13,4,0.0564,0.7124,0.2312,208.58,212.37,1.8171,UP
2025-03-14,2,0.0116,0.5342,0.4541,212.37,212.88,0.2389,UP
2025-03-17,7,0.1793,0.7179,0.1028,212.88,211.57,-0.6121,DOWN
2025-03-18,2,0.0153,0.1375,0.8472,211.57,214.11,1.1989,UP
2025-03-19,5,0.2038,0.7395,0.0567,214.11,212.97,-0.5296,DOWN
2025-03-20,4,0.0284,0.6192,0.3524,212.97,217.12,1.9477,UP
2025-03-21,2,0.0259,0.7138,0.2603,217.12,219.57,1.127,UP
2025-03-24,2,0.3324,0.5954,0.0722,219.57,222.57,1.3682,UP
2025-03-25,2,0.3284,0.5771,0.0946,222.57,220.37,-0.9922,DOWN
2025-03-26,1,0.015,0.9429,0.0421,220.37,222.67,1.0473,UP
2025-03-27,1,0.0226,0.9339,0.0435,222.67,216.75,-2.658,DOWN
2025-03-28,4,0.0689,0.8676,0.0634,216.75,220.96,1.9412,UP
2025-03-31,4,0.1219,0.8161,0.062,220.96,222.02,0.4772,UP
2025-04-01,4,0.041,0.8977,0.0613,222.02,222.71,0.3136,UP
2025-04-02,4,0.2446,0.4522,0.3032,222.71,202.12,-9.2456,DOWN
2025-04-03,5,0.3691,0.5941,0.0368,202.12,187.39,-7.2887,DOWN
2025-04-04,4,0.0582,0.8012,0.1406,187.39,180.51,-3.6734,DOWN
2025-04-07,4,0.0762,0.8589,0.0649,180.51,171.51,-4.9818,DOWN
2025-04-08,4,0.0929,0.7284,0.1787,171.51,197.8,15.3288,UP
2025-04-09,5,0.3131,0.3992,0.2877,197.8,189.42,-4.2394,DOWN
2025-04-10,8,0.2644,0.267,0.4686,189.42,197.11,4.0595,UP
2025-04-11,3,0.3476,0.2834,0.369,197.11,201.46,2.2054,UP
2025-04-14,6,0.1072,0.6733,0.2195,201.46,201.08,-0.1876,DOWN
2025-04-15,6,0.115,0.5769,0.3081,201.08,193.25,-3.8933,DOWN
2025-04-16,5,0.213,0.6929,0.0941,193.25,195.94,1.395,UP
2025-04-17,3,0.0217,0.9042,0.0741,195.94,192.14,-1.9393,DOWN
2025-04-22,2,0.1483,0.8076,0.0441,198.69,203.52,2.4332,UP
2025-04-23,4,0.0663,0.8601,0.0736,203.52,207.27,1.8426,UP
2025-04-24,4,0.2457,0.4968,0.2574,207.27,208.18,0.4367,UP
2025-04-25,5,0.2536,0.6833,0.0632,208.18,209.04,0.4109,UP
2025-04-28,5,0.0252,0.711,0.2638,209.04,210.1,0.5092,UP
2025-04-29,2,0.0258,0.491,0.4832,210.1,211.38,0.6108,UP
2025-04-30,4,0.2341,0.5674,0.1984,211.38,212.2,0.3859,UP
2025-05-01,6,0.2626,0.4473,0.2901,212.2,204.27,-3.7362,DOWN
2025-05-02,5,0.5095,0.4177,0.0727,204.27,197.84,-3.1458,DOWN
2025-05-05,6,0.1143,0.6865,0.1993,197.84,197.47,-0.1911,DOWN
2025-05-06,3,0.0175,0.8881,0.0944,197.47,195.22,-1.1385,DOWN
2025-05-07,7,0.2721,0.5038,0.224,195.22,196.45,0.6318,UP
2025-05-08,4,0.2555,0.4632,0.2813,196.45,197.49,0.5266,UP
2025-05-09,7,0.092,0.7495,0.1586,197.49,209.96,6.3146,UP
2025-05-12,3,0.145,0.7925,0.0626,209.96,212.09,1.0152,UP
2025-05-13,8,0.2332,0.5715,0.1953,212.09,211.49,-0.2818,DOWN
2025-05-14,1,0.0199,0.9047,0.0754,211.49,210.61,-0.4144,DOWN
2025-05-15,6,0.2824,0.5111,0.2064,210.61,210.43,-0.0899,DOWN
2025-05-16,6,0.017,0.2553,0.7277,210.43,207.96,-1.1739,DOWN
2025-05-19,8,0.0733,0.5173,0.4094,207.96,206.04,-0.9196,DOWN
2025-05-20,3,0.0511,0.6131,0.3358,206.04,201.29,-2.3059,DOWN
2025-05-21,4,0.2193,0.7133,0.0674,201.29,200.56,-0.3612,DOWN
2025-05-22,4,0.0267,0.9279,0.0454,200.56,194.5,-3.0244,DOWN
2025-05-23,1,0.014,0.0537,0.9323,194.5,199.42,2.5298,UP
2025-05-27,1,0.0173,0.8415,0.1412,199.42,199.63,0.1049,UP
2025-05-28,5,0.4761,0.4,0.1239,199.63,199.16,-0.2345,DOWN
2025-05-29,2,0.028,0.9206,0.0514,199.16,200.06,0.4501,UP
2025-05-30,4,0.2309,0.4889,0.2802,200.06,200.9,0.4232,UP
2025-06-02,1,0.0835,0.8678,0.0487,200.9,202.47,0.7784,UP
2025-06-03,1,0.806,0.1725,0.0215,202.47,202.02,-0.2214,DOWN
2025-06-04,3,0.0197,0.6904,0.2899,202.02,199.84,-1.0798,DOWN
2025-06-05,6,0.1919,0.654,0.1541,199.84,203.11,1.6398,UP
2025-06-06,4,0.1544,0.6016,0.244,203.11,200.65,-1.2113,DOWN
2025-06-09,2,0.0159,0.9427,0.0414,200.65,201.87,0.6056,UP
2025-06-10,6,0.1866,0.5254,0.288,201.87,197.99,-1.9194,DOWN
2025-06-11,3,0.3391,0.3357,0.3253,197.99,198.41,0.2113,UP
2025-06-12,4,0.408,0.3751,0.2169,198.41,195.67,-1.3805,DOWN
2025-06-13,4,0.0844,0.7132,0.2024,195.67,197.64,1.0028,UP
2025-06-16,3,0.0189,0.8832,0.0979,197.64,194.87,-1.4011,DOWN
2025-06-17,2,0.013,0.8234,0.1636,194.87,195.8,0.4805,UP
2025-06-18,3,0.0221,0.939,0.0389,195.8,200.21,2.2485,UP
2025-06-23,1,0.0532,0.8693,0.0775,200.7,199.51,-0.5955,DOWN
2025-06-24,2,0.496,0.4816,0.0223,199.51,200.76,0.6291,UP
2025-06-26,6,0.1233,0.695,0.1817,200.21,200.29,0.0398,UP
2025-06-27,8,0.0889,0.5939,0.3172,200.29,204.36,2.034,UP
2025-06-30,9,0.0722,0.8345,0.0934,204.36,207.0,1.2916,UP
2025-07-01,6,0.1454,0.7553,0.0994,207.0,211.6,2.2231,UP
2025-07-02,11,0.3821,0.5019,0.116,211.6,212.71,0.5225,UP
